matchId,matchDuration,matchType,maxPlace,numGroups
03677cbdd1e233,1887,squad,29,27
03679de074aac4,1386,solo-fpp,96,95
036886e2e51162,1367,solo-fpp,98,97
0369c2123fdbe5,1875,duo,49,47
036a92f1e7c0d9,1801,squad-fpp,28,27
036ba03edd06ff,1885,squad-fpp,29,28
036cc78bab33cf,1337,squad-fpp,28,26
037516ed0a0f86,1375,solo-fpp,96,91
03767881d5ec22,1406,solo-fpp,95,93
03776a4c4a05ae,1343,duo-fpp,48,47
0377781a6a13cd,1398,squad,28,27
0377b3e6e0c72b,1417,duo,47,45
037865e5d6092c,1479,duo,50,46
037a67fe3c643b,1830,duo-fpp,46,45
037b880085be85,1890,solo-fpp,95,94
037c003682840c,1335,squad-fpp,31,30
037c04f981fec5,1285,squad-fpp,27,27
037c1dda299c1b,1374,duo,47,46
037d5f1a17d8b3,1339,duo-fpp,49,49
037e578e618511,1868,duo-fpp,48,45
037f3d34ae88d7,1773,duo-fpp,49,47
03837acc3e5610,1376,duo-fpp,49,45
03849a10902b79,1914,squad-fpp,27,26
0386f79c3d73f3,1865,duo-fpp,50,46
038c8c6f225ad5,1369,solo-fpp,95,94
038cac04b3403a,1806,solo-fpp,93,89
038edd8d58753a,1395,duo-fpp,47,43
038f2e72843958,1870,squad-fpp,28,26
0390f27c513a57,1884,duo,48,47
0392d78742b681,1297,squad-fpp,27,27
03944bf553840c,1891,squad-fpp,28,27
039b0c8539b9b7,1835,duo,49,46
039d2e437c57c3,1306,squad-fpp,29,29
039d5e3668e8a8,1914,duo-fpp,48,46
039f2da58a00fd,1429,squad,30,29
039fc7c27035f9,1799,squad-fpp,27,26
03a111b28f5fa3,1395,squad-fpp,26,26
03a1cf8571feb8,1365,duo-fpp,49,48
03a24daa0f3e65,1876,duo,45,44
03a2a1048034d3,1360,duo-fpp,48,47
03a655a35d7bd4,1894,squad-fpp,29,26
03a8137ff784a1,1313,squad-fpp,28,28
03a90bd494cb8d,1874,squad,26,26
03a9920639776e,1300,duo-fpp,48,48
03aa18c04e1470,1291,squad-fpp,30,30
03ab2914713c76,1317,duo-fpp,49,46
03ac9b981ab922,1955,duo-fpp,50,46
03ad4eaa8bd8c3,1308,duo-fpp,47,46
03ae4a00c795c5,1427,squad,28,27
03b003ef12d95b,1853,duo-fpp,49,46
03b09f75599866,1896,duo-fpp,49,48
03b2aaf71899dd,1301,squad-fpp,29,26
03b4eea5ae6d8d,1950,squad,27,26
03b5f8dcd17813,1377,squad-fpp,29,28
03b64fdf6e8d81,1846,squad,27,27
03b774672e7e83,1849,duo-fpp,46,45
03bab20f9dd504,1974,squad,25,25
03bae0d85d988c,1325,duo-fpp,44,43
03bbbbfbc57208,1807,squad-fpp,28,27
03bce32d2976ce,1348,normal-duo-fpp,7,7
03be1419c48895,1367,squad,30,30
03be41225eed32,1877,squad,28,26
03beef57ecb37e,1809,squad-fpp,32,31
03c29e67e92fa1,1354,solo-fpp,96,91
03c32bb3968450,1345,squad-fpp,28,27
03c5f8fcfd423b,1390,solo-fpp,98,97
03c7df50180520,1436,squad-fpp,28,28
03cac55371b9e5,1416,squad-fpp,29,29
03cd461034056c,1354,squad-fpp,28,27
03cf02ad34de1e,1356,squad-fpp,27,26
03d2ea6542bda7,1347,squad-fpp,30,27
03d3b1f02ab837,1349,solo-fpp,94,92
03d43462aac764,1911,squad,29,27
03d4bd91f97213,1887,squad-fpp,29,28
03d78bf86485ee,1370,squad-fpp,30,29
03d8fda9c6db4c,1378,duo-fpp,49,46
03d911556054da,1381,squad-fpp,29,25
03d9fda36e4070,1310,squad-fpp,27,27
03da8c737b3fe2,1808,solo,17,2
03db86ccd5472c,1462,duo-fpp,45,43
03dcaa9ffc1311,1905,squad-fpp,27,26
03de9b7455f8e6,1857,squad-fpp,30,29
03df980fa25f6b,1826,squad-fpp,31,29
03e025b88a4dfc,1431,squad,28,27
03e1dab32051a9,1902,duo-fpp,50,50
03e2d21e24e478,2087,squad-fpp,28,27
03e3a10a53d7dc,1355,duo-fpp,47,47
03e4110b5e4878,1867,squad,29,29
03e4fdedbad521,1890,duo,46,44
03e547ee373a2e,1865,squad-fpp,30,30
03e6fde8bfcf10,1453,squad,31,31
03e7ed192ed032,1385,squad,28,27
03e8010ebcc942,1885,solo-fpp,93,90
03eb2e792bf2e3,1867,squad-fpp,27,27
03eb664125e7be,1375,squad,27,26
03eecaffbe5092,1379,squad,27,27
03f07bef73a417,1843,squad-fpp,29,27
03f13a50fb59f3,1258,squad-fpp,28,28
03f20e0f25c2a9,1963,squad-fpp,27,26
03f22ddb3bc1ff,1364,squad,27,26
03f30f9c5a7f91,1353,squad,29,29
03f3eb76b6d949,1768,squad-fpp,30,28
03f42ad87d4469,1836,squad-fpp,29,29
03f55a378d7de8,1843,duo-fpp,49,49
03f68389758d56,1385,squad-fpp,28,28
03f7e8e4815e2e,1834,solo-fpp,94,90
03f7f57f2a44d6,1878,squad-fpp,31,29
03f846ad858544,1322,squad-fpp,27,27
03f9d7128bbd6d,1447,duo-fpp,45,44
03fbee29fee8ed,1339,duo-fpp,49,48
03fc4e6c95f31f,1779,squad-fpp,29,28
03fc68acb3844a,1374,squad-fpp,29,29
03fcaf88abbd89,1970,squad-fpp,26,25
03fcbc2c984921,1420,solo-fpp,99,96
03fdc62d3fee29,1409,squad-fpp,28,27
03febf6509dea9,1414,squad-fpp,29,29
03ffafce0e8bed,1891,solo-fpp,97,96
04003c14ffe5e1,1374,squad-fpp,28,27
040081ebcc1fcf,1851,duo,48,48
0400d2c5c1238e,1968,duo-fpp,48,48
04028905be0cf6,1537,duo,48,45
040381eb11941f,1920,squad,26,25
0403ae8684b260,1980,squad-fpp,29,29
0406ce4ab7a1bd,1370,squad-fpp,27,26
040816257059c2,1391,squad-fpp,27,27
0409a1f661e231,1837,squad-fpp,26,22
040b33261634dc,1978,duo-fpp,47,45
040cd1e84c52fa,1315,squad-fpp,27,26
040dd3327430fd,2034,squad-fpp,29,29
04113b41460c79,1378,duo-fpp,50,48
0411f7443051c6,1343,duo-fpp,47,45
0412cb7545f012,1843,duo-fpp,49,48
04139a70f7cd07,1381,duo-fpp,49,48
0413aa90513446,1840,squad-fpp,32,30
0413faf563733c,1386,duo,48,47
0416419d908bfd,1462,duo,47,42
04166d4480dce4,1851,solo-fpp,94,91
041761be1d1022,2005,squad-fpp,30,28
0417b8b7e74a29,2076,duo-fpp,23,22
0419c610115e42,1462,solo,94,79
041bf7013e3a67,1877,duo-fpp,49,49
041eebf7d5cb44,1410,solo-fpp,97,94
041f0c3063e051,1372,squad-fpp,30,27
041f629ee4a470,1343,squad-fpp,28,26
0422f2367e2599,1844,solo-fpp,93,91
0424556e346b10,1803,squad-fpp,29,28
0426c302799ba9,1842,squad-fpp,28,28
04276c44f8640b,1417,solo-fpp,95,95
0429c34d19b60d,1825,duo-fpp,47,43
042a469668c6e2,2008,normal-squad-fpp,16,16
042ca7941aa7ad,1361,squad-fpp,28,26
042ee649a1693b,1830,squad,28,27
0436228eeb6a7f,1818,squad-fpp,25,24
04367f4f9340dd,1888,squad-fpp,28,27
04385721d5154e,1381,squad,28,27
04391683380822,1724,squad-fpp,28,27
04398558a66377,2184,solo,97,90
043b10c91cadbc,1320,duo,49,48
043b714f8f2ae4,1931,squad-fpp,23,23
043bc1dd16394c,1767,squad-fpp,26,26
043c61ea34fadf,1367,squad-fpp,27,23
043f425796c880,1864,squad-fpp,30,29
043ff82e350123,1483,squad,26,26
04413fd51507b7,1930,squad,26,25
04422b5ca1b426,1895,squad-fpp,28,27
0442b95b39d5af,1439,solo-fpp,86,86
0445e411eb9cbb,1322,squad,29,29
0448529c6cbb6a,1943,squad-fpp,26,26
044c996a29deda,1431,duo,49,48
044e2fc04e2ffc,1340,solo-fpp,97,95
044e38f231bd7e,1882,squad,27,27
044fecca461b38,1281,squad,26,23
045043f888f6a7,1360,squad,27,27
0451543fef5ade,1449,solo-fpp,98,96
045430ca976358,1865,squad,29,27
0454750b1e9d9d,1844,duo-fpp,46,43
0456b60beaa059,1471,solo,96,95
04578314097d46,1380,duo-fpp,48,47
045799452e8359,1790,duo-fpp,46,46
0457d313c80464,1847,squad,28,27
0459da4251a26a,1344,duo-fpp,48,47
045b7e8aed353d,1858,solo-fpp,94,90
045b885523e785,1911,squad-fpp,27,25
045c7a599dc279,1361,squad-fpp,29,29
045c94ac4df72e,1383,duo-fpp,48,48
045e95c006a5a9,1293,squad-fpp,27,26
04609787fb9ac7,1812,solo-fpp,96,90
04613ee29cb842,1844,squad,26,24
0461a2449fca08,1822,squad-fpp,29,29
04620b62dcc44b,1430,solo-fpp,98,96
0462bd208a9828,1396,squad,31,30
0463bb872230ba,1477,duo-fpp,48,47
04649fe73fb428,1387,squad-fpp,29,29
0464cf230a0f45,1861,solo-fpp,99,94
0465f3b2e0d69c,2130,normal-duo-fpp,29,29
0466dcc5df19b7,1883,duo-fpp,48,47
046718637b869c,1298,duo,48,41
046c44d95d2c7a,1379,duo-fpp,44,42
046d1dd1b2a3bd,2185,squad-fpp,29,27
046dd40ad5c883,1445,solo-fpp,96,94
046ef076b2db16,1854,squad-fpp,31,30
04707671210e4f,1507,squad-fpp,26,26
0470dcc1ea814e,1883,duo-fpp,49,46
0475c538f7de19,1790,squad-fpp,28,26
0479339559e125,1876,squad,25,25
04799704986ca7,1953,squad-fpp,27,26
0479eb6b0620d3,1446,squad-fpp,27,26
0479fa5e797469,1837,squad,28,27
047be99d759fb8,1435,squad,28,27
047c4acd67bdf7,1332,squad-fpp,26,26
04812f236879f4,1376,squad-fpp,33,32
04832cfd74ff30,1708,squad,26,25
0485291448f291,1746,squad-fpp,27,27
0488cc2f56083f,1869,squad-fpp,29,29
048a28255489c9,1855,squad,26,26
048b97fa3b9787,1308,duo-fpp,50,47
048bc7c3473d8c,1808,squad-fpp,29,29
048cd6d30cf6c6,1438,duo-fpp,44,43
048f4821429698,1866,squad-fpp,27,26
048fb0d881870f,1931,squad,28,28
049019e3cf352c,1913,duo-fpp,46,45
04901c5c538bf2,1365,squad,27,26
04909113cea81b,1348,squad-fpp,27,26
049538a4e23d17,1806,duo-fpp,47,46
0495664b9dfad0,1890,solo-fpp,96,94
049728163c5685,1831,duo-fpp,48,46
04980e209d03b0,1716,duo,49,42
049945af73fd56,1752,duo-fpp,48,46
049a7d4ea672cb,1378,squad-fpp,28,27
049b70aba0010e,1726,squad-fpp,24,23
049dc47a5f3647,1818,squad-fpp,29,29
049f638e32ad9d,1408,squad-fpp,31,29
049f70305e975e,1882,solo-fpp,97,95
04a0eee9c9afa4,1810,squad,28,28
04a1cd3b2aa4c1,1455,duo-fpp,46,44
04a23cc8084087,2128,normal-squad-fpp,16,16
04a59208969631,1470,solo,93,90
04a7e5808088c7,1957,duo-fpp,44,43
04a86aecd04f8d,1869,squad,26,25
04a871a5c86de7,1884,duo,46,45
04a8d9c7e273e1,1340,squad-fpp,25,23
04a9e3f5dc7b58,1874,squad-fpp,29,27
04ac89d41969bc,1931,duo,46,43
04b28d88ddf8ff,1418,duo,49,48
04b3d164ebcd3b,1450,duo-fpp,47,44
04b5158de6e0af,1887,squad-fpp,28,28
04b9f9dc8cedcf,1450,duo-fpp,47,46
04ba391367dc11,1331,duo-fpp,41,40
04bd0f78b5d348,1898,squad-fpp,26,26
04bfd8a2d85507,1349,squad-fpp,26,26
04c2ca01110d5f,1778,squad-fpp,28,27
04c8bfd9860ca7,1738,squad-fpp,28,28
04ca24c3a2f4c1,1872,squad-fpp,29,29
04cc843781290f,1368,duo-fpp,50,49
04cde2172e426e,1443,solo-fpp,98,97
04cea03406fae3,1441,duo-fpp,50,49
04d1ee862c709e,1878,squad,24,20
04d2cac88353a7,1379,solo-fpp,94,94
04d2d5db13bc49,1323,squad-fpp,31,31
04d4694c2196b0,1836,squad-fpp,28,27
04d65e9ac61dfb,1753,duo-fpp,46,44
04d8041ed2b655,1422,squad-fpp,28,26
04da508bc74564,1864,squad-fpp,28,28
04ddb9521b66ee,1826,squad-fpp,27,26
04de3bdc8540a7,1922,solo-fpp,97,93
04dfae65892bf2,1358,squad-fpp,31,29
04e156964e4ea6,1893,duo-fpp,45,42
04e3deefbafd32,1380,duo-fpp,48,46
04e4a530ba248b,1958,squad-fpp,28,26
04e59132c7b2bc,1506,solo,98,95
04e7699d7dd0a5,1356,duo-fpp,48,47
04e85054c8be51,1891,duo-fpp,47,44
04e874c483bf98,1440,solo-fpp,98,98
04e8ce75303896,1708,solo-fpp,94,93
04eb56d24db1c2,1288,squad-fpp,28,26
04ecd3b61b9845,1923,duo-fpp,48,45
04efaffff709bb,1891,squad-fpp,28,26
04f013efde0883,1370,squad-fpp,30,30
04f2cea66f31cb,1391,squad-fpp,30,29
04f45dd7036a40,1383,squad,29,27
04f4b50ecdded7,1392,squad,27,27
04f5434b5aea06,1957,duo-fpp,49,46
04f631e8c67a7d,1568,squad-fpp,27,26
04fe1cc7eb2e28,1811,duo-fpp,49,46
04fe736c2837de,1235,squad-fpp,28,28
0503adbd4490b4,1365,solo-fpp,98,93
0506843d18b40f,1373,duo-fpp,47,46
050a35ee330718,1824,squad-fpp,31,29
050a729891b742,1369,duo-fpp,48,48
050ab3e43bdaf0,1249,squad-fpp,30,29
050adc8f53f428,1348,squad-fpp,27,26
050c76bb9c651e,1962,solo,96,92
050da4c72354c9,1781,squad-fpp,29,27
050f72dc2fdb24,1472,squad,25,23
051124150ff1d9,1529,solo-fpp,98,95
0512b52543e73d,1720,squad,26,25
0514d8be25be66,1406,duo-fpp,49,45
051517e058e0f3,1307,squad,25,23
05175b2478a5ab,1325,duo-fpp,48,47
0518b1ac64530d,1768,squad,27,26
051903ba811878,1793,squad-fpp,26,26
05203c1c2b2be3,1453,squad-fpp,27,26
05230771fd2211,1333,squad,28,28
0528bbc9f7bef4,1943,squad-fpp,28,27
052a9f77f5b3f1,1309,solo-fpp,96,92
052ddbc42f61ad,2085,solo-fpp,96,95
052f7ae0447da8,1287,duo-fpp,44,42
05313ff2b06be0,1305,squad-fpp,27,27
05316a54a5b65f,1374,squad-fpp,30,29
05331f0f1ea3e6,1855,duo,40,38
0535494e36565f,1306,squad-fpp,30,29
053558d1659193,1361,duo-fpp,45,42
0535de1f1a0c60,1856,duo-fpp,50,42
0537d8686a1e90,1883,solo-fpp,93,91
0538941a9ebae4,1372,duo-fpp,47,45
053ab946451426,1934,squad-fpp,27,27
0540766aa02045,1368,squad-fpp,27,27
05441dc6fd47e1,1823,squad-fpp,27,27
05444c3255e9f6,1403,squad-fpp,30,28
05468fee0dc2d1,1402,squad,29,29
0546da5aa4975d,1467,solo-fpp,95,93
0549c0444d97b6,1380,squad-fpp,33,33
054bfeb4d51fc4,1373,squad,26,26
054c893f6003b3,1382,duo-fpp,47,47
054d3a5a51384b,1536,duo,48,45
054d4e5993cf8b,1871,squad-fpp,28,27
054daeee2a50f2,1886,duo-fpp,47,45
054e5b3879742f,1225,solo-fpp,74,72
054e7e3f1245bc,1193,squad-fpp,29,28
055057e2ca60cb,1307,squad-fpp,28,27
05506b3e7d3ac7,1399,duo-fpp,44,44
05509460c91524,1406,squad-fpp,28,27
05524260527782,1376,duo-fpp,50,49
055249a5bff10f,1374,duo-fpp,49,48
055305b843fca3,1359,squad-fpp,27,26
05541e90d74ff3,1800,duo-fpp,48,46
05556840154c65,1965,squad-fpp,28,28
05560d8a2e9ef4,1420,duo-fpp,47,44
0556ca14cbabac,1709,duo-fpp,49,47
055a92dfa3e51f,1416,squad-fpp,31,31
055d2121a3b013,1361,duo,46,45
055dbd15fdc6c4,1814,squad-fpp,26,25
05639c25e7cc4f,1860,squad-fpp,28,25
05680e3d5952ef,1915,solo-fpp,96,91
05685574278988,1965,squad-fpp,28,28
056a0decb2c322,1870,squad-fpp,27,27
056aae26235828,1444,duo-fpp,49,47
056c0a6b00fe3a,1880,squad-fpp,28,27
056d1767c6d8af,1227,squad-fpp,31,29
056d3cc6cafc22,1880,duo,49,48
056d6a714996aa,1838,duo-fpp,49,46
056d6cd26e8169,1444,squad,28,28
056e5a64d4b2bb,1401,solo,96,94
0570358d9715f4,1268,squad-fpp,27,27
057084342051c8,1329,squad,28,28
05708acda74242,1317,squad-fpp,28,28
0572a6ee90dbc4,1867,duo-fpp,48,48
0574ed657b3d8c,1474,squad,27,26
05793506f42f56,1249,squad-fpp,28,28
057a229928989c,1856,squad-fpp,32,31
057c90a4e04262,1798,squad-fpp,30,27
057d2ba17d42ba,1395,solo,82,79
057dce8c06cae5,1361,squad-fpp,29,29
057e7e6a759550,1386,solo-fpp,95,91
057f0ca8b8060a,1264,squad-fpp,28,28
057f7c9cdfb2d4,1347,squad-fpp,28,28
058001430b7559,1396,squad-fpp,29,28
0583d5d9331592,1386,solo-fpp,98,96
0583efb8dc9f22,1365,solo-fpp,89,87
058413b2784d5e,2198,duo-fpp,49,45
0588c3aa9f52bf,1390,duo-fpp,48,46
0588cca1fd3220,1811,squad-fpp,28,28
0589f1ee0d032c,1538,duo,47,45
058a733f847c69,1277,solo-fpp,40,39
058c224d47ba3d,1889,squad,27,24
058c80ac053578,1725,squad,26,26
058d31528ef395,1767,duo-fpp,49,48
058d7dde44da3a,1405,squad-fpp,28,28
058e9ab6b90e58,1789,squad-fpp,26,25
058f02cc5fe7e8,1318,squad-fpp,27,24
0590388196a249,1973,solo-fpp,98,93
05918a4932436b,1364,squad-fpp,29,29
0592723139d29c,1352,duo-fpp,49,47
0592cf5317dc50,1390,squad,27,26
05936e5e534991,1362,solo-fpp,97,95
059398cf6f1bec,2000,duo-fpp,48,47
0593fc61c07f1c,1453,squad-fpp,32,30
05953aef31127f,1841,solo-fpp,97,93
0595fc55c42cc4,1449,squad,26,24
059ad462cba66a,1979,duo-fpp,49,48
059bb317e48e31,1817,squad-fpp,31,30
059c3647725a6a,1314,squad-fpp,30,29
059e432cd3dfd6,1387,squad-fpp,26,26
059efc4f2bb1e9,1934,squad-fpp,28,28
059f6af02277a9,1981,solo,97,96
059fd4ef594af5,1762,duo-fpp,45,45
05a0bc06c40e6e,1869,squad-fpp,29,28
05a28db80e3f63,1400,duo-fpp,48,45
05a38fc8e52b32,1424,squad-fpp,29,29
05a3b7389f49f3,1412,squad-fpp,26,26
05a528ef55b1d9,1399,duo-fpp,44,41
05a64ff9423207,1787,duo-fpp,49,48
05a71424503bb5,1894,duo-fpp,47,44
05a97d10e3cf81,1979,squad,26,26
05a9a766b8bd4c,1341,squad-fpp,30,29
05ab070a5f2a4d,1794,squad,26,25
05acf6462730b4,1748,solo-fpp,95,93
05ae9d1dcd619e,1302,squad-fpp,27,27
05af9600f92775,1367,duo-fpp,47,45
05b0db99545118,1061,normal-solo-fpp,10,9
05b26e72725e22,1822,squad,29,27
05b27c5586fce8,1824,squad-fpp,27,26
05b29699199908,1844,squad,28,28
05b2bcf08ba11c,1374,squad,28,26
05b4e72c3b908c,1394,squad,29,29
05b4f14ae639c7,1851,squad,27,27
05b61eacec008d,1389,solo-fpp,90,87
05b65f6b50f425,1841,squad,29,28
05b873801a9ad9,1334,solo-fpp,99,96
05b8d3a38f07a2,1962,solo-fpp,93,91
05b8e4750e20f1,1898,solo,97,96
05b97ddb129735,1400,duo-fpp,47,47
05ba1b313d1e4c,1380,squad,27,24
05bac32875b019,1316,squad-fpp,29,28
05be1fc689aba2,1511,duo,49,49
05bf41c0fc933d,1393,duo,47,44
05c0b9fbbe0f57,1965,duo-fpp,48,46
05c39fcdf84521,1952,duo,48,47
05c3df9da168f7,1466,duo-fpp,50,49
05c428e5ea9604,1458,squad,28,28
05c4d1c3c2f1dc,1407,duo-fpp,48,45
05c4ec62cadf62,1370,duo-fpp,49,49
05c7c94e2743f5,1389,squad-fpp,28,28
05c94ac18433d9,1456,duo-fpp,49,49
05c9c18e37e41b,1404,solo-fpp,99,98
05ca488ae12f24,1880,squad-fpp,29,29
05ca89c7ced50a,1398,duo-fpp,48,46
05ce38426d7961,1199,normal-squad-fpp,5,5
05cf0610404a8b,1315,squad-fpp,30,30
05cf830b3ce037,1987,solo,97,95
05d28d839ca0fd,1877,duo,49,48
05d50bd0e20ba6,1791,squad-fpp,27,26
05d5393a910eb6,1822,squad-fpp,31,30
05d539d74f8c76,1140,squad-fpp,28,27
05d715d03b79e8,1791,squad,28,28
05d8e253fe73eb,1392,squad-fpp,25,24
05d937fc2973f4,2003,solo-fpp,95,92
05d98a8c3b007b,1447,solo-fpp,96,95
05d9c1b30dd8da,1429,squad-fpp,30,30
05dc8ba0075d85,1426,squad,27,27
05dfa23610aefe,1711,squad-fpp,28,28
05e1909cbc1e41,1852,squad,26,25
05e1af8e929355,1882,squad-fpp,30,29
05e1d944e95cfb,1444,duo,48,44
05e20bc54a00e5,1889,duo-fpp,48,47
05e23008198a43,1435,squad-fpp,31,30
05e3bcaaefe66f,1433,solo-fpp,93,91
05e3d36ca3a4cc,1847,duo-fpp,49,48
05e4065247fcc3,1885,squad-fpp,28,28
05e5ad603a76f6,1880,squad-fpp,27,24
05e5c471b18faf,1246,squad-fpp,29,27
05e6172c4b1386,1884,duo-fpp,48,47
05e679eb132365,2184,solo-fpp,95,94
05e8fd6666d0bb,1312,duo,48,46
05e997d59c48a5,998,normal-solo-fpp,16,13
05ea5ead76fe74,1452,squad-fpp,28,28
05ec1333f0b523,1366,duo-fpp,46,44
05ece107e8d197,1386,squad,29,29
05ee2bbc796470,1205,squad-fpp,30,29
05f0780ee6b9b1,886,crashfpp,50,44
05f144e9e32f93,1924,squad-fpp,28,28
05f395a68f6847,1982,squad,28,28
05f52142fcd7b2,1832,duo-fpp,49,47
05f6cd4077cd68,1437,duo,49,47
05f7f6228ff810,1407,squad-fpp,27,27
05f80769ed1de5,1225,squad-fpp,29,28
05f877bf5f3fbc,1835,duo-fpp,50,48
05fb4f3a719175,1384,duo-fpp,48,46
05fb796413e767,1332,solo-fpp,96,96
05fb9b535f070b,1396,solo,96,95
0600f86f11c6e4,583,normal-squad,6,6
06010ecfd268ed,1442,duo,49,49
060213cbc6e8ec,1851,squad-fpp,29,29
0602a4f1fc9b0b,1445,duo,48,45
06035fdc4afb8e,1356,squad-fpp,29,29
0603eeec4c8aa0,1470,squad,27,26
06040fbaaf7993,1890,duo,49,46
0607ce5c119f83,1853,solo-fpp,97,89
0607dd820efc7f,1399,squad,28,28
060864bdca4438,1370,duo-fpp,48,47
060ddbda56156f,1426,solo-fpp,99,95
0610b48ea17e45,1784,squad-fpp,29,26
06122672ae303a,1299,squad-fpp,28,26
0612326b2f35b9,1325,duo-fpp,49,46
06131984f437ee,1382,squad-fpp,29,29
0613bec7f973a6,1313,squad,29,29
06140b11a842ea,1435,squad-fpp,30,30
06153ca4626975,1431,duo-fpp,50,48
061559a3dd1203,1327,squad-fpp,29,29
0615953e866788,1723,duo-fpp,46,44
06163a27b883bb,1385,duo-fpp,45,42
0617c3fa956465,1848,duo,47,45
061a89642971bb,1359,squad,27,27
061aa6ad1e3588,1435,solo,98,97
061aaf0a8702b2,1861,duo-fpp,47,47
061bb84b5fb3d2,1359,solo-fpp,94,92
061bbfb4c0dc7d,1875,squad,27,27
061e265238b852,1389,squad-fpp,28,27
06224fe269fd69,1384,squad-fpp,29,27
0623fbd80e854c,1286,duo-fpp,48,48
06253d3afe9fcc,1786,duo,49,48
0626187a3043d9,1345,squad,28,27
0627c7d9a38485,1383,squad-fpp,26,26
062828562f262b,1438,squad,28,27
0628e3b7992b12,1306,duo-fpp,47,46
062a82002e8b97,1831,duo-fpp,46,44
062b5b76dd31f8,1437,duo,48,46
062e304a8346b1,1406,squad-fpp,27,26
062ef7b7bb6451,1353,squad-fpp,28,28
063085a7ee25fe,1935,squad,28,26
0631707a94dc93,1884,duo-fpp,48,45
0632de69b7a2bd,1389,squad,28,25
0632fc3dac8e84,2077,duo,47,45
0634733e47a0a0,1358,duo-fpp,48,45
06347b7162deef,1380,squad-fpp,30,28
06387e4d5680b8,1807,duo-fpp,48,48
063977fd22e5d9,1367,squad-fpp,29,28
063a684b24e1a7,1832,squad-fpp,31,29
063acd947dccf7,1378,solo-fpp,95,94
063c8676cf6143,1874,duo-fpp,48,47
063f9e61c87698,1858,squad-fpp,29,27
063fbb5d4535f7,1959,duo-fpp,49,48
0643b691c5b136,1919,solo-fpp,90,84
0644b567aee9c6,1469,duo,46,45
0645bb19bbf86a,1379,duo-fpp,48,46
0645d74887dd8d,1371,solo,94,92
0647c378e3fa5f,1439,squad-fpp,31,30
064ab7864dcce5,1292,squad-fpp,28,28
064d77eb931138,1411,squad-fpp,26,26
064d82f9e79af4,1879,squad-fpp,26,23
064da041b3ac87,1885,squad-fpp,27,25
064ddb6e6aea08,1810,duo-fpp,47,44
064f7608b9a734,1374,squad-fpp,28,28
065311517304a6,1375,duo-fpp,49,49
06536e3bfa4d9a,1359,squad-fpp,31,31
06539cd27385ab,1310,duo-fpp,48,47
06557fa5629445,1809,squad-fpp,27,27
0657a22bd99120,1434,duo-fpp,48,47
0659c2df5d6512,1963,squad-fpp,28,27
065a53b1b3f64c,1865,duo-fpp,49,47
065b68094fe4b2,1863,duo-fpp,45,42
065d62b4d4b9fa,1846,squad-fpp,27,27
0662cc7e32dcd5,1931,duo-fpp,48,46
06635c0e0a492d,1784,duo-fpp,48,46
06635d2a990dda,1363,squad-fpp,27,25
06640220bf053a,1408,squad-fpp,29,28
0664c4c2abac76,1919,duo-fpp,48,47
066500e8f7daf6,1369,duo-fpp,49,46
0668b6a3d55566,1371,squad-fpp,28,26
0668c36ac0212e,1685,duo-fpp,45,43
066bda6450c15b,1817,squad-fpp,29,29
066dee0b3d3ecb,1765,squad-fpp,29,28
0670ec0553ce41,1387,squad-fpp,31,30
06710324c076e2,1898,squad-fpp,28,28
06717c110ffd00,1892,squad-fpp,29,27
0671cdfca10bca,1844,duo-fpp,43,42
06734d2f0c75a2,1441,solo,95,91
0676639ce5d37d,1922,squad-fpp,27,26
06766e8060ec6e,1359,solo-fpp,95,93
0677a70bda84dc,1505,squad-fpp,28,27
0678976b84277f,1403,solo-fpp,94,92
06790b94596fb4,1372,duo,48,47
067a470c123c87,1534,squad-fpp,26,24
067a485c7b6f40,1280,duo-fpp,45,43
067a7871d547c4,1415,duo-fpp,45,45
067abe05dd5877,1279,squad-fpp,31,31
067e98083882f1,1249,squad-fpp,28,25
067facc91302de,1790,squad-fpp,27,27
06832b312901e6,1330,squad-fpp,30,29
0685fc9f0838ed,1829,squad-fpp,30,28
06865090ea6288,1332,squad-fpp,28,28
0687f87586a973,1365,squad-fpp,29,29
068bfa1205c82f,1384,duo-fpp,50,48
068c73278cd3a5,1391,solo-fpp,98,95
068c9210f35305,1440,squad-fpp,30,29
068cc42db6f403,1348,squad-fpp,28,27
06914b790a9d9a,1359,duo-fpp,48,45
06968b0a75e4af,1370,squad,26,26
0696cdebb7a89a,1468,solo,93,91
0698cf7413ae9f,1956,squad-fpp,28,25
06999984e511ed,1880,squad,28,26
069e3c9d6bf2fa,1165,squad-fpp,28,27
069e48191e73eb,1403,squad-fpp,30,30
06a313a994b2df,1367,squad-fpp,31,30
06a4238c248333,1389,duo-fpp,47,47
06a431026a78cc,1825,squad,27,26
06a4d828705c1d,1387,squad,28,28
06a578b9c3a780,1370,solo-fpp,96,95
06a57d307eabe8,1392,duo-fpp,50,50
06a97490f87ddd,1875,squad-fpp,31,27
06aa0e494ece5e,1950,squad-fpp,25,25
06aa1c11840432,1990,squad-fpp,28,26
06ae5382ab692c,1418,duo,49,49
06ae9ba200afe2,1302,squad-fpp,27,27
06b19466dc3774,1813,duo,48,43
06b30b6cdaf5de,1537,solo-fpp,98,97
06b3f2c58518f4,1952,squad-fpp,32,30
06b41932939700,1331,squad-fpp,25,24
06b518ffdca411,1261,squad-fpp,29,27
